TeamKey,RankingPoints,Wins,Losses,Ties,ClimbPoints,AutoPoints,OwnershipPoints,VaultPoints
frc1197,30.0,10.0,2.0,0.0,515.0,329.0,2881.0,415.0
frc696,30.0,9.0,3.0,0.0,500.0,447.0,2881.0,400.0
frc649,28.0,9.0,3.0,0.0,515.0,362.0,2592.0,440.0
frc1388,27.0,8.0,4.0,0.0,485.0,381.0,2709.0,410.0
frc3970,26.0,8.0,4.0,0.0,525.0,336.0,2464.0,365.0
frc5458,25.0,7.0,5.0,0.0,610.0,378.0,2463.0,400.0
frc5026,25.0,7.0,5.0,0.0,575.0,427.0,2919.0,435.0
frc5700,24.0,8.0,4.0,0.0,705.0,331.0,2435.0,355.0
frc2813,23.0,8.0,4.0,0.0,455.0,299.0,2335.0,380.0
frc6305,23.0,6.0,6.0,0.0,480.0,337.0,2387.0,305.0
frc4201,22.0,7.0,5.0,0.0,400.0,369.0,2328.0,315.0
frc5419,22.0,8.0,4.0,0.0,490.0,278.0,2363.0,400.0
frc1662,21.0,6.0,6.0,0.0,745.0,371.0,2339.0,380.0
frc6657,21.0,6.0,6.0,0.0,545.0,300.0,2300.0,380.0
frc2085,21.0,7.0,5.0,0.0,545.0,297.0,2646.0,385.0
frc1671,20.0,5.0,7.0,0.0,605.0,331.0,2238.0,355.0
frc4698,20.0,6.0,5.0,0.0,555.0,257.0,2253.0,455.0
frc2643,20.0,6.0,6.0,0.0,485.0,330.0,2644.0,500.0
frc3303,20.0,6.0,6.0,0.0,440.0,333.0,2359.0,335.0
frc4160,19.0,5.0,7.0,0.0,555.0,332.0,2241.0,420.0
frc2443,19.0,6.0,6.0,0.0,450.0,285.0,2159.0,355.0
frc5104,19.0,6.0,6.0,0.0,580.0,281.0,2320.0,380.0
frc3495,19.0,6.0,6.0,0.0,585.0,299.0,2290.0,370.0
frc3189,18.0,5.0,7.0,0.0,535.0,295.0,2128.0,445.0
frc5817,18.0,6.0,6.0,0.0,565.0,354.0,2388.0,310.0
frc3859,17.0,4.0,8.0,0.0,660.0,300.0,1879.0,345.0
frc6804,17.0,5.0,7.0,0.0,545.0,298.0,2018.0,290.0
frc7057,17.0,5.0,7.0,0.0,470.0,284.0,2054.0,345.0
frc299,17.0,6.0,5.0,0.0,445.0,245.0,1748.0,325.0
frc6506,16.0,4.0,7.0,0.0,495.0,254.0,1738.0,295.0
frc972,16.0,4.0,8.0,0.0,470.0,277.0,1930.0,325.0
frc3045,16.0,3.0,9.0,0.0,465.0,376.0,1817.0,350.0
frc2854,16.0,6.0,6.0,0.0,465.0,270.0,2345.0,375.0
frc766,15.0,4.0,8.0,0.0,450.0,253.0,1899.0,265.0
frc6926,15.0,5.0,7.0,0.0,425.0,253.0,2050.0,375.0
frc5134,15.0,4.0,8.0,0.0,545.0,295.0,1801.0,365.0
frc5274,15.0,6.0,6.0,0.0,525.0,291.0,1882.0,340.0
frc6699,14.0,4.0,8.0,0.0,500.0,279.0,1905.0,230.0
frc692,12.0,4.0,8.0,0.0,540.0,236.0,1744.0,390.0
frc295,10.0,2.0,10.0,0.0,450.0,327.0,2075.0,320.0
frc1422,10.0,2.0,10.0,0.0,445.0,253.0,1588.0,440.0
frc5852,10.0,4.0,8.0,0.0,380.0,211.0,1832.0,280.0
frc7096,8.0,2.0,10.0,0.0,330.0,248.0,1483.0,225.0
frc6711,7.0,1.0,11.0,0.0,365.0,254.0,1453.0,235.0
frc694,29.0,10.0,0.0,0.0,540.0,326.0,2765.0,295.0
frc1796,29.0,10.0,0.0,0.0,530.0,375.0,2831.0,290.0
frc333,24.0,8.0,2.0,0.0,320.0,334.0,2601.0,305.0
frc1880,23.0,8.0,2.0,0.0,415.0,254.0,2120.0,295.0
frc354,22.0,7.0,3.0,0.0,375.0,278.0,2081.0,360.0
frc3419,21.0,7.0,3.0,0.0,420.0,267.0,2329.0,275.0
frc6593,20.0,7.0,3.0,0.0,360.0,267.0,1755.0,195.0
frc6353,19.0,7.0,3.0,0.0,375.0,269.0,1907.0,235.0
frc2579,19.0,6.0,4.0,0.0,345.0,306.0,2126.0,235.0
frc334,19.0,7.0,3.0,0.0,320.0,236.0,1853.0,265.0
frc395,18.0,8.0,2.0,0.0,375.0,248.0,2202.0,225.0
frc369,17.0,6.0,4.0,0.0,345.0,242.0,2190.0,180.0
frc4263,16.0,5.0,5.0,0.0,395.0,230.0,1717.0,170.0
frc5781,16.0,5.0,5.0,0.0,370.0,280.0,1721.0,190.0
frc1660,16.0,5.0,5.0,0.0,360.0,288.0,1727.0,230.0
frc5421,16.0,7.0,3.0,0.0,355.0,183.0,1732.0,355.0
frc1230,16.0,6.0,4.0,0.0,350.0,203.0,1600.0,170.0
frc1155,16.0,6.0,4.0,0.0,425.0,191.0,1693.0,270.0
frc2344,15.0,5.0,5.0,0.0,460.0,235.0,1732.0,240.0
frc6590,15.0,4.0,6.0,0.0,360.0,258.0,1768.0,230.0
frc4012,15.0,5.0,5.0,0.0,260.0,237.0,1573.0,195.0
frc3760,14.0,5.0,5.0,0.0,360.0,227.0,1710.0,195.0
frc5800,14.0,5.0,5.0,0.0,270.0,213.0,1374.0,195.0
frc3204,14.0,4.0,6.0,0.0,275.0,240.0,1561.0,110.0
frc5806,14.0,5.0,5.0,0.0,385.0,255.0,1679.0,225.0
frc640,14.0,6.0,4.0,0.0,400.0,195.0,1732.0,185.0
frc5665,14.0,4.0,6.0,0.0,410.0,218.0,1970.0,185.0
frc4299,13.0,5.0,5.0,0.0,410.0,179.0,1499.0,270.0
frc1600,13.0,4.0,6.0,0.0,405.0,235.0,1637.0,255.0
frc5599,13.0,6.0,4.0,0.0,300.0,172.0,1690.0,150.0
frc3004,13.0,5.0,5.0,0.0,255.0,192.0,1500.0,205.0
frc4571,12.0,4.0,6.0,0.0,435.0,202.0,1511.0,195.0
frc6988,12.0,5.0,5.0,0.0,315.0,188.0,1744.0,250.0
frc5298,12.0,5.0,5.0,0.0,305.0,177.0,1122.0,180.0
frc7036,12.0,4.0,6.0,0.0,260.0,218.0,1378.0,160.0
frc4640,12.0,4.0,6.0,0.0,145.0,206.0,1113.0,95.0
frc5891,11.0,5.0,5.0,0.0,295.0,165.0,1732.0,255.0
frc4383,11.0,4.0,6.0,0.0,325.0,182.0,1551.0,205.0
frc2895,10.0,4.0,5.0,0.0,305.0,145.0,1437.0,210.0
frc335,10.0,3.0,6.0,0.0,300.0,185.0,1132.0,155.0
frc6416,9.0,3.0,6.0,0.0,350.0,163.0,1438.0,205.0
frc7272,9.0,4.0,6.0,0.0,300.0,159.0,1302.0,170.0
frc6648,8.0,3.0,7.0,0.0,380.0,169.0,1271.0,175.0
frc371,8.0,3.0,7.0,0.0,285.0,161.0,1162.0,170.0
frc4773,8.0,3.0,7.0,0.0,235.0,198.0,1456.0,130.0
frc2265,7.0,2.0,8.0,0.0,295.0,207.0,1310.0,175.0
frc4856,7.0,2.0,8.0,0.0,275.0,190.0,1298.0,160.0
frc7268,7.0,3.0,7.0,0.0,250.0,171.0,843.0,130.0
frc743,6.0,2.0,8.0,0.0,350.0,154.0,1263.0,305.0
frc6195,6.0,2.0,8.0,0.0,335.0,185.0,1181.0,180.0
frc6873,6.0,2.0,8.0,0.0,280.0,147.0,1049.0,165.0
frc2056,44.0,12.0,0.0,0.0,945.0,535.0,3614.0,430.0
frc2200,35.0,8.0,4.0,0.0,920.0,440.0,2552.0,430.0
frc1241,33.0,10.0,2.0,0.0,845.0,475.0,3286.0,445.0
frc4976,33.0,10.0,2.0,0.0,685.0,421.0,2940.0,405.0
frc5406,32.0,8.0,4.0,0.0,795.0,461.0,2870.0,315.0
frc1325,29.0,10.0,2.0,0.0,700.0,457.0,2906.0,375.0
frc4069,29.0,9.0,3.0,0.0,695.0,425.0,2948.0,390.0
frc188,28.0,7.0,5.0,0.0,630.0,492.0,2674.0,325.0
frc4039,26.0,7.0,5.0,0.0,430.0,423.0,2252.0,350.0
frc3560,25.0,7.0,5.0,0.0,570.0,384.0,2701.0,380.0
frc5409,24.0,8.0,4.0,0.0,695.0,305.0,2338.0,365.0
frc6070,24.0,6.0,6.0,0.0,575.0,423.0,2302.0,405.0
frc1334,23.0,5.0,7.0,0.0,765.0,378.0,2317.0,395.0
frc3683,23.0,8.0,4.0,0.0,695.0,365.0,2728.0,410.0
frc3161,23.0,8.0,4.0,0.0,685.0,284.0,2720.0,350.0
frc2609,23.0,6.0,6.0,0.0,655.0,432.0,2310.0,370.0
frc4992,23.0,6.0,6.0,0.0,615.0,348.0,1991.0,425.0
frc5921,23.0,7.0,5.0,0.0,545.0,342.0,1993.0,300.0
frc6135,22.0,5.0,7.0,0.0,600.0,305.0,1994.0,415.0
frc2386,22.0,7.0,5.0,0.0,655.0,294.0,2616.0,415.0
frc6323,22.0,5.0,7.0,0.0,735.0,445.0,2492.0,465.0
frc4618,21.0,5.0,7.0,0.0,770.0,372.0,2541.0,405.0
frc5699,20.0,4.0,8.0,0.0,475.0,406.0,2148.0,245.0
frc6632,19.0,4.0,8.0,0.0,635.0,458.0,2583.0,310.0
frc6878,19.0,6.0,6.0,0.0,595.0,311.0,2154.0,485.0
frc4308,18.0,4.0,8.0,0.0,655.0,357.0,1869.0,450.0
frc5776,18.0,4.0,8.0,0.0,575.0,381.0,1962.0,275.0
frc4519,18.0,5.0,7.0,0.0,540.0,294.0,2031.0,285.0
frc6342,17.0,5.0,7.0,0.0,560.0,341.0,2203.0,440.0
frc1374,17.0,5.0,7.0,0.0,585.0,324.0,2140.0,375.0
frc6537,17.0,4.0,8.0,0.0,610.0,329.0,2102.0,345.0
frc6339,16.0,3.0,9.0,0.0,590.0,348.0,1862.0,305.0
frc6461,16.0,3.0,9.0,0.0,415.0,380.0,1852.0,245.0
frc4932,15.0,3.0,9.0,0.0,655.0,355.0,2217.0,340.0
frc3571,15.0,5.0,7.0,0.0,620.0,279.0,1896.0,365.0
frc4902,15.0,4.0,8.0,0.0,475.0,330.0,1913.0,275.0
frc6130,14.0,3.0,9.0,0.0,580.0,338.0,1898.0,305.0
frc2935,11.0,2.0,10.0,0.0,500.0,363.0,2031.0,415.0
frc3646,31.0,10.0,2.0,0.0,635.0,393.0,3191.0,415.0
frc533,30.0,10.0,2.0,0.0,645.0,297.0,2731.0,370.0
frc3137,29.0,10.0,2.0,0.0,740.0,288.0,2724.0,335.0
frc358,25.0,9.0,3.0,0.0,600.0,252.0,2606.0,315.0
frc514,24.0,8.0,4.0,0.0,715.0,274.0,2297.0,350.0
frc3624,24.0,7.0,5.0,0.0,650.0,359.0,2716.0,440.0
frc296,23.0,8.0,4.0,0.0,555.0,256.0,2303.0,330.0
frc5659,22.0,6.0,6.0,0.0,745.0,305.0,2242.0,310.0
frc2869,22.0,7.0,5.0,0.0,705.0,288.0,2379.0,455.0
frc469,22.0,7.0,5.0,0.0,665.0,305.0,2460.0,320.0
frc1468,22.0,7.0,5.0,0.0,565.0,319.0,2300.0,315.0
frc2638,21.0,7.0,5.0,0.0,725.0,294.0,2558.0,505.0
frc5099,21.0,7.0,5.0,0.0,560.0,268.0,2597.0,355.0
frc709,21.0,7.0,5.0,0.0,485.0,294.0,2361.0,310.0
frc871,20.0,8.0,4.0,0.0,405.0,287.0,2600.0,255.0
frc6806,18.0,5.0,7.0,0.0,555.0,309.0,2020.0,425.0
frc6423,17.0,6.0,6.0,0.0,515.0,248.0,2185.0,285.0
frc28,17.0,5.0,7.0,0.0,610.0,313.0,2017.0,425.0
frc2914,16.0,5.0,7.0,0.0,585.0,247.0,2130.0,320.0
frc2234,16.0,4.0,8.0,0.0,550.0,291.0,1943.0,255.0
frc2027,16.0,6.0,6.0,0.0,510.0,241.0,1955.0,270.0
frc2347,16.0,6.0,6.0,0.0,420.0,242.0,1920.0,210.0
frc271,16.0,6.0,6.0,0.0,690.0,214.0,2172.0,355.0
frc6911,15.0,5.0,7.0,0.0,500.0,255.0,1799.0,320.0
frc5016,15.0,5.0,7.0,0.0,465.0,230.0,2117.0,270.0
frc2872,15.0,5.0,7.0,0.0,440.0,246.0,1536.0,205.0
frc6636,14.0,5.0,7.0,0.0,475.0,207.0,1544.0,205.0
frc1546,14.0,4.0,8.0,0.0,655.0,259.0,1987.0,285.0
frc1803,14.0,4.0,8.0,0.0,580.0,248.0,1790.0,265.0
frc564,13.0,4.0,8.0,0.0,460.0,248.0,1784.0,310.0
frc569,13.0,4.0,8.0,0.0,435.0,254.0,2079.0,270.0
frc522,12.0,4.0,8.0,0.0,520.0,221.0,1877.0,305.0
frc352,12.0,3.0,9.0,0.0,515.0,257.0,1582.0,280.0
frc6952,10.0,3.0,9.0,0.0,635.0,265.0,1979.0,375.0
frc2161,9.0,3.0,9.0,0.0,605.0,194.0,1746.0,310.0
frc2337,40.0,11.0,1.0,0.0,900.0,512.0,3257.0,450.0
frc3707,39.0,9.0,3.0,0.0,995.0,486.0,2999.0,400.0
frc67,38.0,9.0,3.0,0.0,995.0,475.0,2889.0,350.0
frc33,36.0,8.0,4.0,0.0,945.0,478.0,3025.0,370.0
frc1918,36.0,9.0,3.0,0.0,935.0,446.0,2668.0,435.0
frc70,36.0,9.0,3.0,0.0,875.0,478.0,3042.0,420.0
frc6090,34.0,8.0,4.0,0.0,945.0,454.0,2790.0,435.0
frc5460,33.0,7.0,5.0,0.0,975.0,453.0,2952.0,420.0
frc4362,33.0,9.0,3.0,0.0,850.0,442.0,2991.0,420.0
frc3572,32.0,9.0,3.0,0.0,815.0,415.0,2757.0,395.0
frc1023,32.0,8.0,4.0,0.0,875.0,489.0,3012.0,435.0
frc5517,32.0,8.0,4.0,0.0,865.0,433.0,2526.0,395.0
frc4384,31.0,8.0,4.0,0.0,840.0,479.0,2661.0,410.0
frc5561,30.0,5.0,7.0,0.0,925.0,376.0,2284.0,425.0
frc3620,30.0,6.0,6.0,0.0,855.0,446.0,2517.0,390.0
frc5155,29.0,6.0,6.0,0.0,875.0,434.0,2491.0,440.0
frc3535,29.0,6.0,6.0,0.0,850.0,407.0,2336.0,445.0
frc3656,29.0,7.0,5.0,0.0,840.0,455.0,2966.0,400.0
frc2474,29.0,7.0,5.0,0.0,835.0,450.0,2782.0,445.0
frc5501,28.0,6.0,6.0,0.0,790.0,400.0,2465.0,415.0
frc4819,26.0,6.0,6.0,0.0,770.0,382.0,2400.0,375.0
frc5046,26.0,6.0,6.0,0.0,825.0,366.0,2713.0,375.0
frc4392,25.0,6.0,6.0,0.0,870.0,385.0,2598.0,430.0
frc5216,25.0,6.0,6.0,0.0,770.0,382.0,2558.0,435.0
frc4216,25.0,4.0,8.0,0.0,850.0,405.0,2296.0,370.0
frc6117,24.0,5.0,7.0,0.0,900.0,360.0,2546.0,380.0
frc1596,24.0,5.0,7.0,0.0,825.0,474.0,2432.0,370.0
frc1701,23.0,4.0,8.0,0.0,820.0,385.0,2187.0,375.0
frc7187,23.0,4.0,8.0,0.0,815.0,416.0,2073.0,445.0
frc2137,23.0,5.0,7.0,0.0,785.0,424.0,2641.0,435.0
frc7244,23.0,6.0,6.0,0.0,660.0,385.0,2348.0,445.0
frc6121,22.0,4.0,8.0,0.0,775.0,458.0,2495.0,455.0
frc5980,22.0,4.0,8.0,0.0,770.0,464.0,2475.0,455.0
frc4381,22.0,3.0,9.0,0.0,820.0,430.0,2212.0,365.0
frc5709,22.0,4.0,8.0,0.0,795.0,396.0,2220.0,305.0
frc7056,22.0,3.0,9.0,0.0,805.0,378.0,1902.0,480.0
frc5230,18.0,3.0,9.0,0.0,665.0,432.0,1979.0,335.0
frc6087,17.0,2.0,10.0,0.0,800.0,405.0,2090.0,400.0
frc5555,17.0,4.0,8.0,0.0,690.0,369.0,2413.0,480.0
frc7226,17.0,3.0,8.0,0.0,680.0,328.0,1862.0,230.0
frc6099,16.0,3.0,9.0,0.0,685.0,410.0,1893.0,370.0
frc2771,37.0,10.0,2.0,0.0,870.0,442.0,2937.0,410.0
frc4003,36.0,10.0,2.0,0.0,830.0,487.0,3197.0,380.0
frc85,36.0,10.0,2.0,0.0,830.0,502.0,3164.0,390.0
frc2834,35.0,10.0,2.0,0.0,865.0,461.0,2895.0,355.0
frc503,34.0,8.0,4.0,0.0,1000.0,451.0,2789.0,360.0
frc4967,34.0,7.0,5.0,0.0,955.0,485.0,2700.0,360.0
frc3098,34.0,8.0,4.0,0.0,915.0,465.0,2765.0,405.0
frc141,31.0,7.0,5.0,0.0,905.0,485.0,2729.0,355.0
frc3539,31.0,6.0,6.0,0.0,895.0,468.0,2348.0,415.0
frc2075,30.0,10.0,2.0,0.0,620.0,439.0,2886.0,415.0
frc1322,30.0,8.0,4.0,0.0,850.0,419.0,2637.0,325.0
frc3538,30.0,7.0,5.0,0.0,840.0,454.0,2706.0,315.0
frc6548,29.0,5.0,7.0,0.0,975.0,421.0,2358.0,475.0
frc5152,29.0,7.0,5.0,0.0,830.0,419.0,2818.0,450.0
frc5193,28.0,5.0,7.0,0.0,975.0,379.0,2362.0,365.0
frc6753,28.0,5.0,7.0,0.0,825.0,466.0,2621.0,415.0
frc51,27.0,5.0,7.0,0.0,915.0,398.0,2456.0,290.0
frc5150,27.0,5.0,7.0,0.0,895.0,386.0,2109.0,415.0
frc66,26.0,6.0,6.0,0.0,735.0,516.0,2865.0,365.0
frc3534,26.0,7.0,5.0,0.0,780.0,388.0,2874.0,395.0
frc5927,26.0,6.0,6.0,0.0,840.0,373.0,2199.0,440.0
frc245,26.0,5.0,7.0,0.0,875.0,415.0,2383.0,385.0
frc5424,25.0,6.0,6.0,0.0,845.0,358.0,2184.0,330.0
frc5674,25.0,3.0,9.0,0.0,840.0,370.0,2182.0,250.0
frc7213,24.0,5.0,7.0,0.0,815.0,378.0,1981.0,355.0
frc6100,24.0,5.0,7.0,0.0,765.0,387.0,2330.0,395.0
frc3604,23.0,6.0,6.0,0.0,815.0,384.0,2432.0,340.0
frc6573,23.0,4.0,8.0,0.0,780.0,381.0,2190.0,315.0
frc3770,23.0,6.0,6.0,0.0,760.0,375.0,2460.0,380.0
frc4004,23.0,7.0,5.0,0.0,685.0,343.0,2436.0,370.0
frc2586,22.0,5.0,7.0,0.0,740.0,333.0,2173.0,390.0
frc6861,22.0,4.0,8.0,0.0,765.0,440.0,2291.0,360.0
frc5462,21.0,4.0,8.0,0.0,870.0,398.0,2359.0,420.0
frc7248,21.0,4.0,8.0,0.0,820.0,344.0,2309.0,295.0
frc5205,21.0,4.0,8.0,0.0,675.0,440.0,2481.0,350.0
frc4994,20.0,5.0,7.0,0.0,615.0,364.0,2425.0,275.0
frc4680,19.0,4.0,8.0,0.0,775.0,342.0,2279.0,295.0
frc1711,19.0,4.0,8.0,0.0,735.0,354.0,2450.0,390.0
frc5843,18.0,4.0,8.0,0.0,725.0,398.0,2134.0,330.0
frc123,16.0,3.0,9.0,0.0,745.0,401.0,2165.0,365.0
frc2767,44.0,10.0,2.0,0.0,1080.0,542.0,3310.0,430.0
frc1025,39.0,10.0,2.0,0.0,925.0,513.0,3021.0,355.0
frc4237,36.0,11.0,1.0,0.0,695.0,446.0,3095.0,450.0
frc5675,34.0,9.0,3.0,0.0,895.0,478.0,2967.0,355.0
frc217,32.0,11.0,1.0,0.0,765.0,424.0,3229.0,445.0
frc6618,30.0,9.0,3.0,0.0,795.0,409.0,2885.0,440.0
frc3641,29.0,7.0,5.0,0.0,790.0,498.0,2928.0,380.0
frc3618,29.0,8.0,4.0,0.0,770.0,421.0,2976.0,425.0
frc3767,27.0,7.0,5.0,0.0,690.0,450.0,2783.0,345.0
frc862,27.0,8.0,4.0,0.0,710.0,479.0,3072.0,425.0
frc6077,27.0,7.0,5.0,0.0,765.0,408.0,2644.0,390.0
frc3536,27.0,6.0,6.0,0.0,875.0,410.0,2583.0,395.0
frc4855,27.0,7.0,5.0,0.0,790.0,399.0,2818.0,370.0
frc7144,26.0,6.0,6.0,0.0,810.0,397.0,2431.0,345.0
frc5603,26.0,7.0,5.0,0.0,800.0,398.0,2677.0,395.0
frc5907,25.0,5.0,7.0,0.0,825.0,405.0,2391.0,410.0
frc3546,25.0,7.0,5.0,0.0,750.0,399.0,2553.0,435.0
frc5560,25.0,6.0,6.0,0.0,745.0,424.0,2381.0,350.0
frc1684,24.0,6.0,6.0,0.0,740.0,488.0,2634.0,355.0
frc5234,24.0,6.0,6.0,0.0,720.0,486.0,2666.0,390.0
frc2959,24.0,5.0,7.0,0.0,775.0,380.0,2489.0,455.0
frc1189,23.0,4.0,8.0,0.0,760.0,444.0,2352.0,400.0
frc226,23.0,4.0,8.0,0.0,880.0,482.0,2488.0,395.0
frc4377,22.0,5.0,7.0,0.0,855.0,352.0,2327.0,320.0
frc5467,22.0,6.0,6.0,0.0,825.0,364.0,2476.0,470.0
frc314,22.0,5.0,7.0,0.0,790.0,375.0,2311.0,390.0
frc7178,22.0,5.0,7.0,0.0,770.0,369.0,2316.0,385.0
frc4983,22.0,6.0,6.0,0.0,725.0,401.0,2611.0,430.0
frc2145,21.0,5.0,7.0,0.0,780.0,354.0,2423.0,410.0
frc4779,21.0,4.0,8.0,0.0,695.0,412.0,2366.0,355.0
frc5114,21.0,4.0,8.0,0.0,815.0,341.0,2199.0,330.0
frc573,20.0,4.0,8.0,0.0,730.0,388.0,2284.0,430.0
frc5530,20.0,6.0,6.0,0.0,720.0,338.0,2560.0,410.0
frc910,20.0,5.0,7.0,0.0,645.0,408.0,2523.0,430.0
frc201,19.0,4.0,8.0,0.0,670.0,337.0,2247.0,380.0
frc7211,18.0,4.0,8.0,0.0,740.0,345.0,2196.0,480.0
frc2619,18.0,4.0,8.0,0.0,710.0,411.0,2296.0,390.0
frc7256,16.0,3.0,9.0,0.0,735.0,330.0,2012.0,380.0
frc6637,14.0,3.0,9.0,0.0,660.0,377.0,2361.0,410.0
frc2604,13.0,1.0,11.0,0.0,625.0,370.0,1839.0,335.0
frc1718,39.0,9.0,3.0,0.0,1050.0,433.0,2601.0,410.0
frc27,37.0,11.0,1.0,0.0,750.0,451.0,3115.0,355.0
frc3452,37.0,10.0,2.0,0.0,875.0,456.0,2883.0,450.0
frc5050,35.0,10.0,2.0,0.0,820.0,482.0,2973.0,395.0
frc3357,34.0,9.0,3.0,0.0,900.0,432.0,3020.0,435.0
frc302,33.0,9.0,3.0,0.0,795.0,454.0,3055.0,355.0
frc4776,32.0,8.0,4.0,0.0,880.0,442.0,2636.0,445.0
frc494,31.0,9.0,3.0,0.0,825.0,456.0,3070.0,390.0
frc1506,31.0,9.0,3.0,0.0,710.0,450.0,2687.0,445.0
frc4391,30.0,7.0,5.0,0.0,790.0,496.0,2667.0,435.0
frc2054,30.0,6.0,6.0,0.0,875.0,481.0,2608.0,455.0
frc5505,30.0,8.0,4.0,0.0,850.0,409.0,2878.0,460.0
frc7250,29.0,8.0,4.0,0.0,740.0,432.0,2432.0,375.0
frc5712,28.0,6.0,6.0,0.0,850.0,439.0,2638.0,365.0
frc7225,27.0,6.0,6.0,0.0,815.0,461.0,2695.0,490.0
frc3542,27.0,6.0,6.0,0.0,790.0,389.0,2509.0,390.0
frc5436,26.0,5.0,7.0,0.0,825.0,464.0,2545.0,490.0
frc4130,26.0,5.0,7.0,0.0,825.0,378.0,2174.0,375.0
frc5314,26.0,7.0,5.0,0.0,770.0,479.0,2801.0,430.0
frc7054,26.0,6.0,6.0,0.0,845.0,417.0,2432.0,350.0
frc2832,26.0,6.0,6.0,0.0,850.0,439.0,2489.0,415.0
frc4405,25.0,6.0,6.0,0.0,850.0,500.0,2810.0,385.0
frc5523,25.0,4.0,8.0,0.0,815.0,424.0,2289.0,380.0
frc6193,24.0,5.0,7.0,0.0,850.0,422.0,2559.0,400.0
frc857,24.0,5.0,7.0,0.0,820.0,406.0,2123.0,420.0
frc5535,23.0,4.0,8.0,0.0,875.0,396.0,2219.0,485.0
frc4970,22.0,4.0,8.0,0.0,760.0,448.0,2164.0,380.0
frc5090,21.0,6.0,6.0,0.0,675.0,403.0,2297.0,385.0
frc5531,21.0,4.0,8.0,0.0,695.0,430.0,2316.0,400.0
frc3603,21.0,5.0,7.0,0.0,790.0,410.0,2494.0,375.0
frc7234,21.0,3.0,9.0,0.0,850.0,388.0,2083.0,410.0
frc3655,19.0,5.0,7.0,0.0,735.0,388.0,2481.0,485.0
frc5509,18.0,2.0,10.0,0.0,820.0,378.0,2012.0,405.0
frc5534,18.0,3.0,9.0,0.0,785.0,442.0,2168.0,385.0
frc74,18.0,4.0,8.0,0.0,715.0,410.0,2412.0,415.0
frc5915,18.0,4.0,8.0,0.0,710.0,338.0,2055.0,370.0
frc6112,18.0,5.0,7.0,0.0,695.0,339.0,2241.0,370.0
frc3667,18.0,5.0,7.0,0.0,615.0,375.0,2324.0,370.0
frc5084,17.0,4.0,8.0,0.0,715.0,342.0,2049.0,370.0
frc4327,12.0,2.0,10.0,0.0,630.0,338.0,1965.0,375.0
frc195,44.0,11.0,1.0,0.0,1000.0,542.0,3217.0,425.0
frc319,38.0,10.0,2.0,0.0,910.0,426.0,3000.0,390.0
frc177,36.0,8.0,4.0,0.0,980.0,474.0,2793.0,415.0
frc133,36.0,9.0,3.0,0.0,895.0,452.0,2900.0,390.0
frc175,34.0,7.0,5.0,0.0,945.0,468.0,2778.0,400.0
frc5687,34.0,9.0,3.0,0.0,875.0,480.0,2902.0,370.0
frc3236,33.0,8.0,4.0,0.0,845.0,440.0,2849.0,375.0
frc230,33.0,9.0,3.0,0.0,810.0,516.0,3150.0,345.0
frc176,33.0,10.0,2.0,0.0,810.0,451.0,3170.0,360.0
frc2170,31.0,8.0,4.0,0.0,715.0,480.0,2698.0,380.0
frc4557,30.0,7.0,5.0,0.0,845.0,434.0,2609.0,490.0
frc7127,30.0,8.0,4.0,0.0,675.0,433.0,2582.0,305.0
frc125,29.0,8.0,4.0,0.0,720.0,467.0,2902.0,400.0
frc1071,29.0,8.0,4.0,0.0,695.0,452.0,2617.0,470.0
frc1729,28.0,7.0,5.0,0.0,730.0,448.0,2675.0,355.0
frc2877,28.0,8.0,4.0,0.0,615.0,491.0,2929.0,405.0
frc1100,28.0,7.0,5.0,0.0,800.0,482.0,2741.0,420.0
frc6763,27.0,7.0,5.0,0.0,810.0,416.0,2520.0,395.0
frc5813,27.0,8.0,4.0,0.0,680.0,400.0,2667.0,385.0
frc1073,27.0,8.0,4.0,0.0,625.0,473.0,2945.0,485.0
frc4564,26.0,8.0,4.0,0.0,685.0,467.0,2896.0,335.0
frc6328,26.0,7.0,5.0,0.0,585.0,428.0,2566.0,355.0
frc6201,26.0,7.0,5.0,0.0,685.0,379.0,2881.0,350.0
frc61,26.0,7.0,5.0,0.0,710.0,429.0,2591.0,310.0
frc467,26.0,6.0,6.0,0.0,725.0,411.0,2737.0,330.0
frc3623,26.0,7.0,5.0,0.0,740.0,528.0,2686.0,505.0
frc237,25.0,6.0,6.0,0.0,855.0,399.0,2624.0,435.0
frc4905,25.0,6.0,6.0,0.0,820.0,402.0,2581.0,385.0
frc95,25.0,5.0,6.0,0.0,765.0,427.0,2432.0,345.0
frc6329,25.0,6.0,6.0,0.0,755.0,411.0,2415.0,325.0
frc1519,25.0,7.0,5.0,0.0,685.0,445.0,2740.0,375.0
frc811,24.0,6.0,6.0,0.0,595.0,464.0,2291.0,370.0
frc3555,24.0,6.0,6.0,0.0,750.0,413.0,2540.0,475.0
frc2836,24.0,5.0,7.0,0.0,760.0,410.0,2489.0,355.0
frc78,24.0,4.0,8.0,0.0,845.0,439.0,2491.0,325.0
frc238,23.0,7.0,5.0,0.0,710.0,392.0,2821.0,370.0
frc2168,23.0,6.0,6.0,0.0,655.0,430.0,2683.0,390.0
frc558,23.0,4.0,8.0,0.0,825.0,436.0,2184.0,425.0
frc2067,22.0,5.0,7.0,0.0,790.0,423.0,2377.0,390.0
