,Unnamed: 0,Unnamed: 0.1,key,nickname,rookie_year,state_prov,team_number,events,OPR,DPR,CCWM
1182,1182,2650,frc3239,Birds of Prey,2010.0,Utah,3239,"['2018cmptx', '2018idbo', '2018utwv']",136.13315120080702,88.83438792092733,47.29876327987966
1183,1183,2651,frc3240,Team Orion,2010.0,Texas,3240,['2018txsa'],98.91938326158353,74.38480696067994,24.53457630090354
1184,1184,2653,frc3242,ILLUMICATS,2010.0,Florida,3242,"['2018flor', '2018flwp']",133.52722578535614,78.12938502954943,55.39784075580669
1185,1185,2654,frc3243,Amperes,2010.0,Utah,3243,"['2018idbo', '2018utwv']",44.163476993372555,116.12779704729459,-71.96432005392208
1186,1186,2655,frc3244,Granite City Gear Heads,2010.0,Minnesota,3244,"['2018cmpmi', '2018mnmi']",160.18115864599096,55.03158148265864,105.14957716333235
1187,1187,2656,frc3245,Ravens,2010.0,Utah,3245,"['2018idbo', '2018utwv']",70.46031616837803,118.55813277150602,-48.09781660312793
1188,1188,2658,frc3247,Robopack,2010.0,Oklahoma,3247,['2018okok'],108.9121996836065,117.74709227619068,-8.834892592584271
1189,1189,2659,frc3250,Kennedy Robotics,2010.0,California,3250,"['2018abca', '2018azfl', '2018cada', '2018cmptx']",158.20442360437207,62.73608465419739,95.46833895017467
1190,1190,2662,frc3255,Super NURDs,2010.0,California,3255,"['2018casd', '2018nvlv']",170.6698794459548,98.28242626279737,72.3874531831574
1191,1191,2663,frc3256,WarriorBorgs,2010.0,California,3256,"['2018cada', '2018casd', '2018idbo']",116.26296434005452,80.01320685597703,36.249757484077485
1192,1192,2664,frc3257,Vortechs,2010.0,California,3257,['2018cada'],47.585541928911574,142.62909901374988,-95.04355708483804
1193,1193,2665,frc3258,MADawgs,2010.0,Virginia,3258,"['2018cmpmi', '2018vabla', '2018vagle']",123.41284657551162,61.91179829573989,61.50104827977175
1194,1194,2667,frc3260,SHARP,2010.0,Pennsylvania,3260,"['2018ohmv', '2018paca']",119.25490409275065,94.2104426029363,25.04446148981437
1195,1195,2672,frc3265,Arrowheads,2010.0,Georgia,3265,"['2018gacol', '2018gagai']",53.78565389942858,52.844240951815806,0.9414129476128146
1196,1196,2673,frc3266,Robots-R-Us,2010.0,Ohio,3266,"['2018ohcl', '2018ohmv']",99.39252534429683,132.29731557769355,-32.90479023339668
1197,1197,2674,frc3267,Mariner Robotics,2010.0,Minnesota,3267,['2018mndu2'],45.99049069825786,70.09378124647476,-24.103290548217068
1198,1198,2675,frc3268,Vahallabots,2010.0,Washington,3268,"['2018wamou', '2018wasno']",62.10971311705795,89.1263581709739,-27.016645053915926
1199,1199,2680,frc3274,Rocktown Robotics,2010.0,Virginia,3274,"['2018chcmp', '2018vabla', '2018vahay']",109.48994645355349,83.83403485549262,25.65591159806084
1200,1200,2681,frc3275,The Regulators,2010.0,Minnesota,3275,['2018ndgf'],92.55633658165824,100.5855440761886,-8.02920749453034
1201,1201,2682,frc3276,TOOLCATS,2010.0,Minnesota,3276,"['2018cmpmi', '2018mndu', '2018mnmi2']",158.57226485039922,49.79383721885734,108.77842763154186
1202,1202,2683,frc3277,ProDigi,2010.0,Minnesota,3277,"['2018mnmi2', '2018ndgf']",102.49602783847746,67.9161767765948,34.579851061882536
1203,1203,2684,frc3278,QWERTY Robotics,2010.0,Minnesota,3278,['2018mnmi'],20.683410711809366,163.0603071322483,-142.37689642043887
1204,1204,2688,frc3282,Dallas Robo Tigers,2010.0,Texas,3282,['2018txda'],21.8535088836693,82.64775056272165,-60.794241679052334
1205,1205,2690,frc3284,Camdenton LASER ,2010.0,Missouri,3284,"['2018cmptx', '2018mokc', '2018mosl', '2018okok']",110.80341131249922,62.55715338472205,48.24625792777715
1206,1206,2692,frc3288,Punchers,2010.0,Wyoming,3288,"['2018cmptx', '2018code', '2018idbo']",60.34831934570139,123.637053726304,-63.288734380602655
1207,1207,2693,frc3289,Soaring Eagle,2010.0,Utah,3289,['2018utwv'],33.11100685691659,129.34724800689594,-96.23624114997925
1208,1208,2695,frc3291,Au Pirates (A.K.A Golden Pirates),2010.0,Minnesota,3291,['2018mndu'],14.668503551661797,173.00792897510425,-158.3394254234425
1209,1209,2696,frc3292,The Aluminum Falcon,2010.0,Minnesota,3292,['2018ndgf'],74.79724011173774,102.85177394100404,-28.054533829266248
1210,1210,2697,frc3293,OtterBots,2010.0,Minnesota,3293,['2018mndu'],79.89083808095306,56.11996476686743,23.770873314085524
1211,1211,2698,frc3294,Backwoods Engineers,2010.0,Minnesota,3294,['2018mndu'],97.82327729130455,105.2123894032867,-7.389112111982303
1212,1212,2699,frc3295,Poly Techs,2010.0,California,3295,['2018cair'],40.24344316724118,103.92561523978819,-63.68217207254702
1213,1213,2701,frc3297,Full Metal Jackets,2010.0,Minnesota,3297,['2018mndu2'],34.04388774206466,89.66449352653504,-55.62060578447026
1214,1214,2702,frc3298,ArrowBots,2010.0,Minnesota,3298,"['2018mnmi', '2018ndgf']",64.61470688790416,123.54774893031295,-58.93304204240866
1215,1215,2703,frc3299,Warehouse Crew,2010.0,Minnesota,3299,['2018mnmi'],97.15165035284559,68.79886320297078,28.352787149874622
1216,1216,2704,frc3300,Midwest WARRIORS,2010.0,Minnesota,3300,['2018ndgf'],56.52823632017119,140.35343022152063,-83.82519390134955
1217,1217,2706,frc3302,TurboTrojans,2010.0,Michigan,3302,"['2018misou', '2018mitry']",36.49111722416146,150.00767474297783,-113.51655751881636
1218,1218,2707,frc3303,Metallic Thunder,2010.0,California,3303,"['2018cada', '2018cafr']",65.757276580243,111.17592981776366,-45.41865323752074
1219,1219,2712,frc3309,Friarbots,2010.0,California,3309,"['2018azfl', '2018caav', '2018cair', '2018cmptx']",180.58368289731652,56.945140130892035,123.63854276642446
1220,1220,2713,frc3310,Black Hawk Robotics,2010.0,Texas,3310,"['2018arli', '2018cmptx', '2018txel']",191.6376774695904,25.410270799634667,166.2274066699557
1221,1221,2716,frc3313,Mechatronics,2010.0,Minnesota,3313,"['2018mnmi2', '2018ndgf']",123.70769673249319,93.76433000385396,29.94336672863917
1222,1222,2717,frc3314,Mechanical Mustangs,2010.0,New Jersey,3314,"['2018cmpmi', '2018ctwat', '2018mrcmp', '2018njbri', '2018njski', '2018ohcl']",140.93262006671293,49.687038662366874,91.24558140434605
1223,1223,2719,frc3316,D-Bug,2010.0,Tel-Aviv,3316,"['2018cmptx', '2018iscmp', '2018isde1', '2018isde3']",160.82843017296355,56.54648375926843,104.2819464136951
1224,1224,2722,frc3319,Grissom Robotics ,2010.0,Alabama,3319,['2018alhu'],33.12636832066357,134.2574273314071,-101.13105901074346
1225,1225,2725,frc3322,Eagle Imperium,2010.0,Michigan,3322,"['2018mialp', '2018milin']",120.30039067487768,59.24721375677875,61.05317691809901
1226,1226,2726,frc3323,Potential Energy,2010.0,New Hampshire,3323,"['2018nhdur', '2018nhgrs', '2018week0']",-569.1947167606348,-191.9929991989318,-377.2017175616904
1227,1227,2727,frc3324,The Metrobots,2010.0,Ohio,3324,"['2018cmpmi', '2018ohcl', '2018ohmv']",86.79757702740613,93.3028772790127,-6.505300251606602
1228,1228,2730,frc3328,NohoRobo,2010.0,California,3328,"['2018casd', '2018cave']",110.93021380359889,25.408680138802346,85.52153366479651
1229,1229,2731,frc3329,Wildbots,2010.0,Georgia,3329,"['2018gaalb', '2018gacmp', '2018gadal']",58.8261357248881,82.01594041355246,-23.189804688664385
1230,1230,2732,frc3330,System of the Corn ,2010.0,Missouri,3330,['2018mosl'],95.22386325065332,66.54140235035773,28.682460900295688
1231,1231,2737,frc3335,Cy-Borgs,2010.0,Texas,3335,"['2018txel', '2018txho']",100.1525965815832,81.4165843238476,18.73601225773558
1232,1232,2738,frc3336,Zimanators,2010.0,North Carolina,3336,"['2018ncgre', '2018ncpem']",39.31276309147074,117.52208730528609,-78.2093242138154
1233,1233,2739,frc3337,Panthrobotics,2010.0,Louisiana,3337,"['2018arli', '2018lake']",94.65749733384598,91.4427852699337,3.2147120639122964
1234,1234,2740,frc3339,BumbleB,2010.0,HaMerkaz,3339,"['2018cmptx', '2018iscmp', '2018isde2', '2018isde4']",134.92392648643275,64.08484710304393,70.83907938338876
1235,1235,2741,frc3340,Union City MagneGeeks,2010.0,New Jersey,3340,"['2018njbri', '2018njski']",36.81715558579776,177.99774807854178,-141.18059249274395
1236,1236,2742,frc3341,Option 16,2010.0,California,3341,['2018casd'],108.74872164055648,28.374934607017597,80.37378703353869
1237,1237,2744,frc3344,Robocopz,2010.0,Georgia,3344,"['2018gacol', '2018gadal']",21.98765464771529,75.48537187591914,-53.49771722820384
1238,1238,2745,frc3345,Metal Jackets,2010.0,Texas,3345,['2018txsa'],121.83886995032955,40.07193300762544,81.7669369427041
1239,1239,2749,frc3352,Flaming Monkeys 4-H Robotics Club,2010.0,Illinois,3352,"['2018ilch', '2018ilpe']",50.59382602234426,117.80955562611858,-67.2157296037743
1240,1240,2751,frc3354,TecDroid,2010.0,Querétaro,3354,"['2018mxmo', '2018mxto']",139.75274010369054,55.757004245811075,83.99573585787948
1241,1241,2752,frc3355,Purple Vipers,2010.0,Texas,3355,['2018txda'],95.26367858001403,47.370074715501396,47.89360386451268
1242,1242,2754,frc3357,COMETS,2010.0,Michigan,3357,"['2018inmis', '2018micmp2', '2018mifor', '2018milan']",199.46621990791726,28.202304242311428,171.26391566560594
1243,1243,2756,frc3359,Royal Robotics,2010.0,Virginia,3359,"['2018cmpmi', '2018vabla', '2018vapor']",45.5635268544755,126.10736541001616,-80.54383855554065
1244,1244,2757,frc3360,Hyperion,2010.0,Québec,3360,"['2018nytr', '2018qcmo']",128.5775279060142,79.17839363076021,49.39913427525404
1245,1245,2758,frc3361,Governators,2010.0,Virginia,3361,"['2018vabla', '2018vagle']",43.87802631507162,92.3593533704746,-48.48132705540297
1246,1246,2762,frc3366,Plowbots,2010.0,Texas,3366,"['2018txel', '2018txlu']",56.370043632503695,123.61137551834051,-67.24133188583684
1247,1247,2763,frc3367,COLA,2010.0,Minnesota,3367,"['2018mnmi2', '2018ndgf']",41.2479073294395,130.43970583712237,-89.19179850768278
1248,1248,2766,frc3370,Aftershock,2010.0,Texas,3370,['2018txda'],26.575727742700163,78.2566455556143,-51.680917812914245
1249,1249,2768,frc3373,Team RoboHawk,2010.0,Virginia,3373,"['2018mdoxo', '2018vahay']",71.97004005842987,96.83111311148186,-24.861073053052
1250,1250,2769,frc3374,Jackson Hole RoboBroncs,2010.0,Wyoming,3374,"['2018cmptx', '2018code', '2018utwv']",112.24171416851442,58.63443726765985,53.60727690085456
1251,1251,2774,frc3379,Mécani-Wolf,2010.0,Québec,3379,['2018qcmo'],144.18983504468733,20.86325241898031,123.32658262570699
1252,1252,2776,frc3381,Droid Rage,2010.0,Wisconsin,3381,"['2018cmpmi', '2018wila', '2018wimi']",98.85721414571336,89.58221829560227,9.27499585011103
1253,1253,2781,frc3386,Tornades,2010.0,Québec,3386,['2018qcmo'],94.30919406439604,84.0673575320799,10.241836532316103
1254,1254,2782,frc3387,Les Aigles d'Or,2010.0,Québec,3387,['2018qcmo'],95.62018328099762,84.28692806708796,11.333255213909712
1255,1255,2783,frc3388,Flash,2010.0,HaMerkaz,3388,"['2018isde2', '2018isde4']",81.21196197157654,85.95588342232102,-4.743921450744539
1256,1256,2784,frc3389,TEC Tigers,2010.0,Maryland,3389,"['2018mdedg', '2018vapor']",97.13003661319556,82.21146624221376,14.91857037098179
1257,1257,2785,frc3390,ANATOLIAN EAGLEBOTS,2010.0,Ankara,3390,"['2018caav', '2018cmptx']",38.39728583088582,158.83792081412838,-120.44063498324252
1258,1258,2787,frc3393,Horns of Havoc,2010.0,Washington,3393,"['2018waahs', '2018waamv']",46.181165610226024,119.65285041413696,-73.47168480391088
1259,1259,2790,frc3397,Robolions,2010.0,Missouri,3397,"['2018cmptx', '2018mosl', '2018ohmv']",150.63246070731333,115.85272689199446,34.779733815318934
1260,1260,2791,frc3398,Crushing Crusaders,2010.0,Michigan,3398,"['2018micen', '2018miliv']",54.586647904935106,99.14864529527725,-44.561997390342135
1261,1261,2795,frc3402,ROBOMonkeys,2010.0,North Carolina,3402,"['2018ncpem', '2018ncwin']",48.095374796156165,93.59776778318555,-45.50239298702941
1262,1262,2798,frc3405,ALChemists,2010.0,Utah,3405,['2018utwv'],101.1643364805559,33.88475366860587,67.27958281195018
1263,1263,2800,frc3407,Mustybots,2010.0,Minnesota,3407,['2018mnmi'],57.22972507138725,96.72537974269892,-39.49565467131173
1264,1264,2801,frc3408,Killa-Byte Cubs,2010.0,California,3408,['2018capo'],80.73008364367485,62.62047438117477,18.109609262500047
1265,1265,2803,frc3410,Miami MEngs,2010.0,Florida,3410,"['2018flwp', '2018scmb']",92.00327206527294,105.99129774996217,-13.988025684689354
1266,1266,2807,frc3414,Hackbots,2010.0,Michigan,3414,"['2018milin', '2018miliv']",101.73253173442524,109.1852729832425,-7.452741248817265
1267,1267,2811,frc3418,RoboRiot,2010.0,Wisconsin,3418,['2018wimi'],89.87972899554624,119.64625592105158,-29.76652692550534
1268,1268,2812,frc3419,RoHawks,2010.0,New York,3419,"['2018nyny', '2018nysu']",127.44093940458171,77.34746476652838,50.093474638053365
1269,1269,2818,frc3451,The ANOMALY,2011.0,Maine,3451,"['2018melew', '2018nhdur']",60.11036817569036,104.1260607287328,-44.015692553042456
1270,1270,2819,frc3452,GreengineerZ,2011.0,Michigan,3452,"['2018micmp2', '2018mifor', '2018misjo']",204.41313439711473,8.964961708139748,195.44817268897444
1271,1271,2820,frc3453,DEM BOTS,2011.0,California,3453,['2018caav'],72.62688687655515,148.19738699510165,-75.57050011854648
1272,1272,2821,frc3454,Z Bots,2011.0,Minnesota,3454,['2018mnmi'],26.23895537780549,151.78503681966743,-125.54608144186203
1273,1273,2822,frc3455,Robot Revolution,2011.0,Virginia,3455,"['2018vabla', '2018vagdc']",108.5568560436866,119.74277251861011,-11.18591647492351
1274,1274,2824,frc3457,MacBotics,2011.0,Oklahoma,3457,['2018okok'],-0.936159233305716,128.19552199701673,-129.1316812303226
1275,1275,2825,frc3458,Code Blue,2011.0,Michigan,3458,"['2018miken', '2018miwmi']",36.251969739737206,145.82971307305098,-109.57774333331372
1276,1276,2826,frc3459,Team PyroTech,2011.0,North Carolina,3459,"['2018nccmp', '2018ncgre', '2018ncpem']",111.05508813108447,60.72302224383532,50.33206588724917
1277,1277,2828,frc3461,Operation PEACCE Robotics ,2011.0,Connecticut,3461,"['2018ctwat', '2018necmp', '2018rismi']",99.93824560165335,105.39248333421237,-5.454237732559133
1278,1278,2831,frc3464,Sim-City,2011.0,Connecticut,3464,"['2018cthar', '2018ctwat']",80.68057463182521,133.25234507747143,-52.5717704456462
1279,1279,2832,frc3465,The Omega Factor,2011.0,Oklahoma,3465,['2018okok'],35.16069193582574,157.82693745214272,-122.66624551631693
1280,1280,2833,frc3466,VIKINGS ROBOTICS,2011.0,Massachusetts,3466,"['2018mawor', '2018rismi']",68.0937909648098,123.07839116262639,-54.98460019781665
1281,1281,2834,frc3467,Windham Windup,2011.0,New Hampshire,3467,"['2018mabos', '2018marea', '2018week0']",448.2265718922702,196.5472120434387,251.67935984883022
1282,1282,2835,frc3468,MAGNAtech,2011.0,Louisiana,3468,['2018lake'],34.81838939604181,113.59141992467987,-78.77303052863806
1283,1283,2837,frc3470,Cyborg Zombies,2011.0,California,3470,['2018cair'],62.70527066012866,152.6368066032072,-89.93153594307853
1284,1284,2839,frc3472,Buluk,2011.0,Mexico,3472,"['2018cmptx', '2018mxmo', '2018mxto']",93.8781956133835,41.17041024231218,52.707785371071296
1285,1285,2840,frc3473,Team Sprocket,2011.0,California,3473,"['2018cair', '2018casd', '2018cmptx']",133.99336069686225,63.338615107561125,70.65474558930114
1286,1286,2843,frc3476,Code Orange,2011.0,California,3476,"['2018caav', '2018cair', '2018cmptx']",161.2066550652388,58.395269258084625,102.81138580715411
1287,1287,2845,frc3478,LamBot,2011.0,San Luis Potosí,3478,"['2018cmptx', '2018mxmo', '2018okok']",203.99843129434817,5.687922315425447,198.31050897892283
1288,1288,2847,frc3480,ABTOMAT,2011.0,Guanajuato,3480,['2018mxto'],104.56914725121476,26.623202590906523,77.94594466030823
1289,1289,2848,frc3481,Bronc Botz ,2011.0,Texas,3481,"['2018cmptx', '2018txel', '2018txlu', '2018txsa']",144.36424881618407,82.2748782080755,62.089370608108574
1290,1290,2849,frc3482,Arrowbotics,2011.0,California,3482,"['2018cada', '2018casj']",88.68330643778717,113.52077630695942,-24.837469869172303
1291,1291,2851,frc3484,Short Circuit,2011.0,Ohio,3484,"['2018ohcl', '2018ohmv']",100.26688069229206,123.12593900318387,-22.859058310891704
1292,1292,2854,frc3487,Red Pride Robotics,2011.0,Indiana,3487,"['2018incmp', '2018inpla', '2018inwla']",82.20380347189052,73.23441053145912,8.969392940431407
1293,1293,2855,frc3488,RoboEAGLES ,2011.0,Illinois,3488,['2018ilch'],98.32394367127219,78.2469135660336,20.077030105238578
1294,1294,2856,frc3489,Category 5,2011.0,South Carolina,3489,"['2018cmptx', '2018scmb', '2018tnkn']",129.8016007873,41.70857194867956,88.09302883862043
1295,1295,2857,frc3490,Viper Drive,2011.0,South Carolina,3490,"['2018scmb', '2018tnkn']",105.21852791631446,98.99000440815794,6.228523508156481
1296,1296,2858,frc3491,FUTURE Dinos,2011.0,California,3491,['2018cair'],79.82878813825373,76.50417143804356,3.3246167002101075
1297,1297,2859,frc3492,P.A.R.T.s,2011.0,West Virginia,3492,"['2018ohmv', '2018paca']",116.96716505682994,62.56358615273246,54.40357890409754
1298,1298,2861,frc3494,The Quadrangles,2011.0,Indiana,3494,"['2018gagai', '2018inmis', '2018inwla']",96.4218770303962,100.71589057593717,-4.294013545540967
1299,1299,2862,frc3495,MindCraft Robotics,2011.0,California,3495,"['2018cafr', '2018cmptx', '2018nvlv']",124.90721044698199,93.97431737086649,30.932893076115526
1300,1300,2865,frc3498,Jankopotamus,2011.0,Oklahoma,3498,['2018okok'],17.183754529707326,111.41089209972888,-94.22713757002148
1301,1301,2866,frc3499,River's Edge Robotics,2011.0,New Hampshire,3499,"['2018mabos', '2018nhdur']",53.64614752582607,106.92741607299152,-53.28126854716544
1302,1302,2868,frc3501,Firebots,2011.0,California,3501,"['2018azfl', '2018cada', '2018cmptx']",131.84607127854338,97.41494924890844,34.43112202963488
1303,1303,2871,frc3504,Girls of Steel,2011.0,Pennsylvania,3504,"['2018cmpmi', '2018ohmv', '2018paca']",136.02480417621925,68.49063441639798,67.53416975982141
1304,1304,2873,frc3506,YETI Robotics,2011.0,North Carolina,3506,"['2018cmptx', '2018nccmp', '2018ncpem', '2018ncwin']",88.22773884928762,59.1524960640974,29.075242785190238
1305,1305,2874,frc3507,Ubotics,2011.0,Oklahoma,3507,"['2018okok', '2018txda']",37.8950417032913,112.39012167532354,-74.49507997203222
1306,1306,2877,frc3510,Tectronic,2011.0,Guanajuato,3510,['2018mxmo'],69.32907839350648,28.461557939044088,40.86752045446235
1307,1307,2878,frc3511,Road Dogs,2011.0,Pennsylvania,3511,['2018paca'],60.953012972637694,111.38716302358871,-50.43415005095093
1308,1308,2879,frc3512,Spartatroniks,2011.0,California,3512,"['2018capo', '2018cave', '2018cmptx']",168.53002438722785,31.451691798154137,137.07833258907368
1309,1309,2880,frc3513,Misfit Toys,2011.0,Idaho,3513,['2018idbo'],70.43344317446176,85.54933847884698,-15.115895304385166
1310,1310,2882,frc3515,Pneubotic Mustangs ,2011.0,New Jersey,3515,"['2018njbri', '2018njski']",61.0724701447933,134.56492262554622,-73.49245248075292
1311,1311,2889,frc3522,CBoT´S4,2011.0,Mexico,3522,['2018mxmo'],101.52763696670927,9.373998292963497,92.15363867374579
1312,1312,2891,frc3525,The Nuts & Bolts of Fury,2011.0,Connecticut,3525,"['2018ctwat', '2018melew']",54.38745625242545,138.5620091358458,-84.17455288342036
1313,1313,2892,frc3526,Blue Ignition,2011.0,Coahuila,3526,"['2018cmptx', '2018mxmo', '2018txlu']",151.07490736689255,58.940560579636966,92.13434678725557
1314,1314,2893,frc3527,Tec Balam Esmeralda,2011.0,Mexico,3527,['2018mxmo'],-13.771132042160696,132.93287985748242,-146.70401189964295
1315,1315,2898,frc3532,Piranhas,2011.0,Québec,3532,['2018qcmo'],48.14140295259944,172.85350085909027,-124.71209790649067
1316,1316,2899,frc3533,Mekano,2011.0,Québec,3533,['2018qcmo'],111.76553426669359,116.07921353457745,-4.313679267883842
1317,1317,2900,frc3534,House of Cards,2011.0,Michigan,3534,"['2018micmp3', '2018mike2', '2018mimar']",160.96480020979914,85.08823235742095,75.87656785237799
